GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.netty_server,info.smart_tools.smartactors.core.netty_server,NettyServer.new ChannelFutureListener() {...},16,0,0,0,3,0,2,0,2,0
core.netty_server,info.smart_tools.smartactors.core.netty_server,NettyServer,78,0,0,0,18,0,9,0,9,0
