GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.plugin_loader_from_jar,info.smart_tools.smartactors.core.plugin_loader_from_jar,ExpansibleURLClassLoader,0,22,0,2,0,9,0,4,0,3
core.plugin_loader_from_jar,info.smart_tools.smartactors.core.plugin_loader_from_jar,PluginLoader,15,173,5,17,2,41,5,8,0,2
