GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.actor_collection_receiver,info.smart_tools.smartactors.core.actor_collection_receiver,ActorCollectionReceiver,0,226,0,6,0,42,0,5,0,2
core.actor_collection_receiver,info.smart_tools.smartactors.core.actor_collection_receiver,ActorCollectionRouter,0,21,0,0,0,5,0,3,0,3
