GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.ibootstrap_item,info.smart_tools.smartactors.core.ibootstrap_item.exception,RevertProcessExecutionException,0,13,0,0,0,6,0,3,0,3
core.ibootstrap_item,info.smart_tools.smartactors.core.ibootstrap_item.exception,ProcessExecutionException,0,13,0,0,0,6,0,3,0,3
