GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.pool_guard,info.smart_tools.smartactors.core.pool_guard,PoolGuard,7,28,0,0,2,11,0,3,0,3
core.pool_guard,info.smart_tools.smartactors.core.pool_guard.exception,PoolGuardException,0,13,0,0,0,6,0,3,0,3
