GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.message_bus_container_with_scope,info.smart_tools.smartactors.core.message_bus_container_with_scope,MessageBusContainer,6,31,0,0,2,12,0,3,0,3
