GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.thread_pool,info.smart_tools.smartactors.core.thread_pool,ThreadImpl,5,66,0,4,0,17,0,5,0,3
core.thread_pool,info.smart_tools.smartactors.core.thread_pool,ThreadPool,0,47,0,6,0,13,0,6,0,3
core.thread_pool,info.smart_tools.smartactors.core.thread_pool,ThreadImpl.ThreadRunnable,0,58,0,4,0,16,0,4,0,2
