GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
actor.create_session,info.smart_tools.smartactors.actors.create_session.exception,CreateSessionException,13,0,0,0,6,0,3,0,3,0
actor.create_session,info.smart_tools.smartactors.actors.create_session,CreateSessionActor,244,279,16,2,41,39,11,2,2,2
