GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.ipool,info.smart_tools.smartactors.core.ipool.exception,PoolTakeException,0,13,0,0,0,6,0,3,0,3
core.ipool,info.smart_tools.smartactors.core.ipool.exception,PoolPutException,0,13,0,0,0,6,0,3,0,3
