GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.scope_creation_event_handler,info.smart_tools.smartactors.core.scope_creation_event_handler,ScopeCreationEventHandler,0,40,0,4,0,13,0,4,0,2
