GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.dependency_resolving_feature_manager,info.smart_tools.smartactors.core.dependency_resolving_feature_manager,DependencyResolvingFeatureManager,106,136,4,6,20,33,4,8,2,5
core.dependency_resolving_feature_manager,info.smart_tools.smartactors.core.dependency_resolving_feature_manager,Feature,0,204,0,18,0,49,0,14,0,5
