GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
plugin.user_auth_by_login_actor,info.smart_tools.smartactors.plugin.user_auth_by_login_actor,UserAuthByLoginActorPlugin,164,0,0,0,35,0,5,0,5,0
plugin.user_auth_by_login_actor,info.smart_tools.smartactors.plugin.user_auth_by_login_actor,UserAuthByLoginActorPlugin.new IUserAuthByLoginParams() {...},30,67,0,0,10,8,0,6,0,6
