GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.recursive_strategy_container,info.smart_tools.smartactors.core.recursive_strategy_container,StrategyContainer,0,46,0,4,0,14,0,6,0,4
core.recursive_strategy_container,info.smart_tools.smartactors.core.recursive_strategy_container,EmptyStrategyContainer,0,36,0,0,0,7,0,4,0,4
