GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
actor.save_session,info.smart_tools.smartactors.actors.save_session,SaveSessionActor,136,0,8,0,21,0,6,0,2,0
actor.save_session,info.smart_tools.smartactors.actors.save_session.exception,SaveSessionException,8,5,0,0,4,2,2,1,2,1
