GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
actor.get_form,info.smart_tools.smartactors.actors.get_form.strategy,FirstItemStrategy,0,8,0,0,0,2,0,2,0,2
actor.get_form,info.smart_tools.smartactors.actors.get_form,GetFormActor,7,68,0,0,2,12,0,2,0,2
actor.get_form,info.smart_tools.smartactors.actors.get_form.exception,GetFormActorException,0,5,0,0,0,2,0,1,0,1
