GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
plugin.null_connection_pool,info.smart_tools.smartactors.plugin.null_connection_pool,NullConnectionPoolPlugin,33,46,1,1,9,17,1,4,0,4
plugin.null_connection_pool,info.smart_tools.smartactors.plugin.null_connection_pool,NullConnection,10,3,0,0,5,1,5,1,5,1
