GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.immutable_receiver_chain,info.smart_tools.smartactors.core.receiver_chain,ImmutableReceiverChain,0,128,2,24,0,34,2,16,0,5
core.immutable_receiver_chain,info.smart_tools.smartactors.core.receiver_chain,ImmutableReceiverChainResolutionStrategy,0,179,0,4,0,30,0,4,0,2
