GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.db_upsert_task,info.smart_tools.smartactors.core.db_task.upsert.psql,DBUpsertTask,181,241,1,7,46,47,5,9,4,6
core.db_upsert_task,info.smart_tools.smartactors.core.db_task.upsert.psql,DBInsertTask,92,0,0,0,24,0,5,0,5,0
