GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.resolve_by_name_ioc_with_lambda_strategy,info.smart_tools.smartactors.core.resolve_by_name_ioc_with_lambda_strategy,ResolveByNameIocStrategy,0,50,0,4,0,13,0,4,0,2
