GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.postgres_upsert_task,info.smart_tools.smartactors.core.postgres_upsert_task,PostgresUpsertTask,46,214,0,2,14,56,0,11,0,10
