GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
actor.get_async_operation,info.smart_tools.smartactors.actors.get_async_operation,GetAsyncOperationActor,7,39,0,2,2,10,0,3,0,2
actor.get_async_operation,info.smart_tools.smartactors.actors.get_async_operation.exception,GetAsyncOperationActorException,5,4,0,0,2,2,1,1,1,1
