GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.completable_netty_future,info.smart_tools.smartactors.core,CompletableNettyFuture,1,46,1,1,0,12,1,6,0,6
core.completable_netty_future,info.smart_tools.smartactors.core,CompletableNettyFuture.new FutureListener() {...},0,23,0,2,0,5,0,3,0,2
