GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
plugin.iobject_simple_impl,info.smart_tools.smartactors.plugin.iobject_simple_impl,IObjectSimpleImplPlugin,67,0,0,0,23,0,4,0,4,0
