GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
actor.response_sender,info.smart_tools.smartactors.actor.response_sender_actor,ResponseSenderActor,6,152,0,0,2,25,0,2,0,2
actor.response_sender,info.smart_tools.smartactors.actor.response_sender_actor.exceptions,ResponseSenderActorException,13,0,0,0,6,0,3,0,3,0
