GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
plugin.postgres_connection_pool,info.smart_tools.smartactors.plugin.postgres_connection_pool,PostgresConnectionPoolPlugin,66,110,1,1,12,30,2,5,1,5
