GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
core.scope_provider_container,info.smart_tools.smartactors.core.scope_provider_container,ScopeProviderContainer,0,141,0,8,0,41,0,13,0,9
